eps,rel_err,gap_sp_pct,gap_mp_pct,gap_sp_std,gap_mp_std,n,machine
0.0,0.0,11.594041613946215,4.186717389573725,3.972755600608504,0.6970012818352671,4,Linux-x86_64-sol1
0.05,0.02692110880060765,11.792877215817123,4.232286924996892,5.231557178404431,0.6542583023094164,12,Linux-x86_64-sol1
0.1,0.051139627498643286,11.05139465000994,4.391462020759842,3.7138528696712196,0.5371327336741067,12,Linux-x86_64-sol1
0.2,0.1039113738572826,14.83012029783862,4.581187245470209,6.030042632805268,0.7377459425512509,12,Linux-x86_64-sol1
0.4,0.1979400202728673,18.773514689157246,5.054506059932607,4.671763064829567,1.2233619770733883,12,Linux-x86_64-sol1
0.8,0.38270303673270756,29.954169643919304,7.198935923210134,15.851552781892899,1.4644989046281107,12,Linux-x86_64-sol1
